Latitude,Longitude,City,Temperature,Humidity,Cloudiness,Wind_Speed
23.382686722006824,73.86198632736127,galiakot,77.2,92,100,13.47
13.196096805883318,78.68968897282589,palmaner,73.49,75,99,21.27
12.589563610196562,76.14985158966518,konanur,68.03,94,100,8.23
55.583796049098865,120.75082166225883,tupik,68.12,55,0,2.08
48.53248697343737,34.926663038938585,spasskoye,57.56,94,73,11.03
59.78146516418404,74.74910023176388,lokosovo,48.77,89,0,6.53
71.6828970515881,3.863518995024624,bud,54.23,82,100,3.36
26.762470297240814,112.6786727983236,hengyang,82.51,82,4,9.01
11.219036460155092,95.13129875900322,port blair,83.01,80,100,22.17
51.49872831252456,30.304733430564887,lyubech,59.45,93,6,9.19
25.26371364317371,78.4857056285915,babina,79.16,85,99,15.52
46.324903504375555,25.987673898302404,ciucsangeorgiu,64.99,84,77,1.19
27.27164162931232,117.30611488976943,shaowu,80.87,80,1,3.31
38.28231135747207,103.36406313416909,wuwei,72.05,30,1,9.78
63.44618754871085,160.60657325060666,evensk,60.2,66,82,3.89
18.690143804275237,58.116958972633014,ibra,87.65,30,66,1.01
28.876293128715723,114.8917643825869,xinyu,83.42,81,0,1.68
58.9350456557237,44.90293672116381,georgiyevskoye,60.96,77,0,2.89
34.81887622975144,4.911584490428355,tazmalt,75.2,64,0,4.7
32.74723737929772,29.17615379825854,alexandria,77.43,42,18,4.63
71.09564113749956,69.71434318816564,yar-sale,50.63,93,75,12.44
48.03624012560432,121.42158067899548,zalantun,58.35,94,99,7.94
23.60627370638015,64.17249026976776,ormara,81.8,78,77,8.81
32.239551790649095,132.5218093841762,sukumo,81.79,76,100,3.49
41.84214133343038,131.53837043336995,zarubino,69.04,98,100,3.58
61.71976621612263,111.49318862414921,chernyshevskiy,65.1,54,0,4.59
30.953026787643104,46.71979033707727,khorramshahr,91.2,21,0,16.11
62.3467417671869,67.06216400546364,oktyabrskoye,53.33,93,0,4.47
58.31839688695808,19.490033145881124,visby,60.55,93,3,3.36
41.76850339585596,141.74573166934442,mutsu,83.23,78,75,13.87
40.765474437554346,29.083105936622054,yalova,66.54,94,0,6.93
7.48706241085711,67.19139449537927,kulhudhuffushi,84.11,77,100,18.84
29.784466332830167,70.23820078345594,dajal,87.96,56,30,6.62
63.372248809977165,65.79212831441275,andra,50.36,88,100,9.6
45.472731287558396,108.65480439724547,darhan,59.41,79,100,2.77
39.156589784316836,36.55155910444938,sivas,48.07,93,0,6.93
56.860588429742904,9.839823042797365,stovring,57.79,97,72,9.55
14.44803906659093,126.06432609348028,gigmoto,84,76,100,24.92
31.99751997655274,82.51400815415401,jumla,53.8,97,100,3.04
53.2789478612539,1.1202566013579651,norwich,65.39,88,63,8.05
21.370038996861123,54.077148535176875,abu dhabi,91.4,79,53,4.7
17.37800318708734,42.41480696257067,sabya,87.8,84,40,4.7
44.53477886629039,3.900491837315625,mende,62.09,75,16,2.84
36.029480231939864,136.44620111876625,katsuyama,89.6,59,20,3.36
38.711627570309226,69.57139064587837,obigarm,49.44,45,0,2.77
0.872038280043832,116.55233442534438,bontang,76.84,81,96,4.27
58.42233094350223,138.17308019705607,ayan,52.19,58,0,4.32
15.586828267952063,102.80665167874307,phon,77.83,85,93,9.31
35.18857014226146,6.598952585948281,constantine,77,53,20,1.3
65.22023229833076,28.93972517438032,kuusamo,41,100,0,2.24
34.003322154864485,95.14730671354387,along,59.83,92,62,4.68
6.816830533667528,99.0412227612587,kantang,77,88,20,5.82
11.632752513055113,105.4393801918102,kampong cham,78.4,89,100,3.18
49.67966296899959,34.5373846603151,poltava,64.16,90,24,4.63
9.38788399739391,113.39270414654312,balabac,84.52,73,100,10
29.556926676828194,118.087822331117,wucheng,79.5,90,47,4.61
59.24138720956423,115.18299102331447,kropotkin,65.03,53,0,4.72
59.00722756982103,92.06154879007849,yeniseysk,63.39,92,100,1.92
66.45003191198639,48.269192670262576,leshukonskoye,42.58,96,44,3.22
41.568390045310025,32.17209840624796,zonguldak,73.54,70,0,6.4
35.524123960437564,39.88195911004858,abu kamal,77.56,36,0,18.61
19.96983369018824,115.64691148564265,jieshi,91.99,71,2,1.01
65.84611761691518,129.20123164966816,batagay-alyta,51.2,80,99,8.55
18.763026295690263,9.03307013412631,arlit,96.17,8,26,9.82
40.51757726830808,56.95017719703436,gazanjyk,83.8,23,24,15.43
29.23710993698449,87.1813822430838,khandbari,57.05,90,96,1.79
53.19739837900256,15.57720295115539,choszczno,59.22,77,0,4.7
61.064931055241544,144.17508743109323,okhotsk,61.28,65,0,2.95
35.707260574052626,107.20407561069248,pingliang,63.39,61,97,4.27
15.776924047669427,0.9390159022975753,ayorou,90.86,37,45,7.65
52.317617454322864,88.38610888823283,tashtagol,61.1,79,73,1.36
44.5759475950048,111.44563409265773,erenhot,65.64,61,100,2.24
9.157178493191754,109.70177360101984,phan thiet,76.13,93,100,7.05
65.14606482440256,79.56822049304235,urengoy,53.09,77,0,9.08
40.15077890447393,126.66756097083774,linjiang,70.61,82,6,4.07
47.75261837307659,42.60052596889764,dubovskoye,69.11,43,2,7.16
18.07859571281753,73.57305238128119,mahad,81.39,83,100,21.34
34.877654405367046,62.682522674173974,herat,72.73,23,0,30.87
51.6047609885595,87.59972099846877,turochak,58.62,94,28,1.16
59.93522271721661,96.8889953129193,boguchany,64.04,60,63,0.47
33.14282189376836,103.5435199279313,jiangyou,66.56,90,89,3.91
40.10738901108471,31.737915686831762,bolu,60.62,50,0,2.95
21.517471362274318,55.513763287470375,nizwa,86.47,38,63,0.67
59.58266923717402,0.8104039214286751,lerwick,51.8,87,43,6.93
54.8318994787098,121.34055963948514,yerofey pavlovich,71.8,48,0,1.5
58.26857477486611,32.510505702770786,kresttsy,57.85,94,100,12.15
37.46367765139621,133.01707983035988,sakaiminato,86.95,66,75,3.36
60.678359465604366,131.481837604886,amga,63.86,76,95,3.91
62.08181953817134,129.76236957939733,markha,50.81,61,90,2.75
11.870921266260973,36.8685951154995,bahir dar,57.31,92,100,3.4
23.188946319688853,68.75566372302285,naliya,82.31,81,74,13.4
72.98621742950678,85.49307466880082,dudinka,62.6,93,75,6.71
6.036969674109792,0.7913558447550684,keta,77,88,40,13.87
39.43202151974496,111.55053363450035,hohhot,66.2,93,40,6.71
40.959312781173,115.39064507671686,xuanhua,70.48,87,100,9.35
9.819675026872906,16.894857677552324,goundi,71.51,96,100,3.11
38.5603638472362,18.319718736601043,crotone,74.95,71,31,3.04
61.31871314905207,62.90518559300875,pionerskiy,48.83,86,82,7.16
39.455647547199156,14.370490716841637,agropoli,74.25,85,0,1.01
57.903739949361714,36.98078145708372,krasnyy kholm,58.71,97,100,13.04
47.75850166008675,25.16647465927956,izvoarele sucevei,54,87,92,1.3
38.88005075814629,141.31840399792085,ichinoseki,86,70,75,6.93
50.44082534128105,144.65122642762398,katangli,53.83,81,82,11.01
29.893378032892482,135.5086128992892,muroto,84.2,66,75,4.7
59.82619116287688,36.383382787777,imeni zhelyabova,57.11,95,100,8.14
59.663909883245495,80.96952349424924,kargasok,52.43,85,51,3.24
51.891858359782375,19.520855417551495,zgierz,60.33,82,0,3.36
45.52449513665543,27.396547994376917,tataranu,71.6,60,5,4.7
34.37253859137099,71.79092979698333,tangi,84.94,61,57,2.68
13.04986021990844,113.07391833211868,tuy hoa,79.63,73,100,9.73
56.083496869721884,145.94162321885705,okha,54.88,76,97,6.53
48.263859885465365,106.75112184685571,ulaanbaatar,55.4,93,75,4.47
42.68192497082682,145.05691420775779,kushiro,55.4,93,75,16.11
45.962360481527014,55.726224865188094,beyneu,71.92,35,0,7.2
54.76603019089534,35.47268021638955,myatlevo,62.6,88,91,13.42
43.77533176032488,49.01881122803251,fort-shevchenko,76.55,56,0,12.46
31.00347114862858,119.20245167646026,xuanzhou,83.64,84,10,12.91
53.09840809138378,38.25521558493176,yefremov,61.09,93,83,17.02
33.35825278161341,38.39276211718034,turayf,73.4,56,0,9.17
58.46126716713093,65.5150491017204,tavda,50.5,96,100,6.67
15.028201271335748,79.58045444979643,kanigiri,80.04,71,55,9.48
42.24539854272111,33.04354340246253,safranbolu,60.38,62,0,2.71
53.213911998581864,113.25063797027227,smolenka,56.21,91,44,7.38
4.947493800283448,14.258300767406682,batouri,67.6,95,99,3.74
26.52010702500895,129.32880364870778,nago,71.06,83,40,3.36
23.524875489907675,100.19749059695394,simao,68.03,97,96,1.36
48.82559951091047,40.62277032121933,millerovo,64.18,47,20,6.8
8.766988069842048,13.555060605942757,lagdo,70.09,95,98,4.92
46.43493025015018,21.01338170010829,kunagota,66.06,93,0,1.12
59.275214942306796,9.323385482950526,ulefoss,52.92,100,21,2.73
42.22098256182665,55.287727998735164,zhanaozen,74.44,30,0,12.55
34.379631449923814,14.148856054415296,zurrieq,79.47,83,0,8.05
25.824403098013214,53.68219750030807,bandar-e lengeh,93.2,71,0,11.14
56.37592835718557,73.79865487254746,kolosovka,48.11,92,54,6.02
52.68450219911495,78.35886284723527,yarovoye,62.6,54,77,3.11
17.625443286532327,108.16012778478743,hue,86,74,20,2.24
43.482040374655554,18.609239846451548,foca,66.38,77,0,3.36
2.0131792180397765,1.7310423356965776,anloga,77,88,40,13.87
56.863350983725404,48.44667187825846,sovetskiy,50.07,90,69,7.25
12.599767508897441,0.5873975614518279,gayeri,76.1,86,90,7.72
50.677947899076585,109.13495828069416,krasnyy chikoy,57.85,79,76,1.88
51.80164192899243,67.19029095513355,esil,53.51,85,24,7.02
33.81062008861054,115.88117203768533,bozhou,81.39,87,63,5.77
36.16241130209013,110.69270787709843,linfen,78.11,68,99,5.53
36.536945194647885,103.5054563366921,lanzhou,55.4,100,2,4.47
60.65417672952671,70.20587004551373,gornopravdinsk,50.54,95,78,6.02
8.199565810732603,124.35661908290476,digkilaan,84.99,59,99,7
26.583692832378617,38.35073304238008,umm lajj,86.88,65,2,8.41
47.73587584794595,148.03520272565936,vostok,56.33,90,100,4.47
34.18841981440169,101.84538903011816,linxia,54.75,69,0,3.11
26.411155978809163,59.69649843591739,iranshahr,93.2,17,28,4.12
49.516284225588926,26.462183206115057,narkevychi,59.83,91,70,5.1
1.5941439356333231,26.872618889924933,wamba,66.7,97,86,2.46
7.26945410821468,101.48869256112377,yaring,78.8,83,20,4.7
36.634257988996694,139.93707750041457,ujiie,89.01,66,20,5.82
54.349063463167056,46.47093587646258,surskoye,57.09,96,100,7.11
64.27852201817018,130.8713097610118,borogontsy,66.99,55,7,1.36
40.96570905126476,98.19725761218085,jiayuguan,75.4,18,55,9.55
52.051622165914544,3.500600684442974,veere,65.26,68,85,13.87
32.15539580615019,14.737353688768076,zlitan,81.91,44,0,8.81
49.67498427645418,10.18698198171085,kitzingen,57.96,100,1,2.21
6.561604847545346,13.624091223166326,meiganga,63.64,97,92,3.33
58.89264504916365,103.827976105129,zheleznodorozhnyy,63.97,88,75,15.66
34.85797299768439,70.18094171973213,mehtar lam,87.8,58,75,3.36
54.592080313749044,64.12292983577923,kurtamysh,47.24,95,67,8.05
61.096777580483035,87.7132424026368,belyy yar,64.4,88,0,2.24
12.307959386626113,77.530668044728,kanakapura,69.8,94,75,16.11
23.24237161150905,63.80971651655019,pasni,81.79,75,50,2.1
52.95871045654622,29.20671334862068,zlobin,68.97,61,0,5.82
0.1013328352492937,17.595552580028055,mbandaka,71.96,85,50,2.68
31.814421808597796,30.021399515935624,rosetta,80.6,69,40,20.8
31.80717857161259,28.037132360262575,marsa matruh,75.2,83,0,7.18
13.72423048840784,102.7503959082411,sisophon,77.23,87,98,10.11
31.27514351183306,14.766766866820998,bani walid,83.86,26,0,8.43
57.03967387557783,27.905448585087413,pytalovo,55.92,97,100,8.72
34.97960299533406,70.95841336656827,asadabad,78.8,26,75,11.41
39.65263093626569,135.69144245254364,wajima,86,66,40,5.82
43.670107265507646,21.294293437520775,krusevac,72.75,77,0,1.12
23.82413659499148,62.579103959023584,gwadar,80.9,88,34,11.07
32.60764411462365,78.20538113392224,manali,42.31,87,100,1.43
51.48091235789596,81.2531985650598,rubtsovsk,62.69,45,86,5.64
43.45490323964824,99.1948491386255,hovd,55.9,93,90,9.17
42.26340751801582,27.62684487981074,primorsko,68.54,94,20,3.36
47.78000701387764,34.542664969697476,chervonohryhorivka,68.52,82,0,4.47
62.822593709745455,33.43465654147649,porosozero,45.39,79,24,2.62
34.64000821326499,52.808855543575696,garmsar,68.02,49,0,1.48
37.39423728471817,0.5107876068315576,sidi ali,77.95,70,0,8.75
60.75347543430446,27.924878633733652,lappeenranta,55.42,82,0,6.93
27.902726971463665,107.30442043112139,tongzi,77.18,89,100,1.23
28.71110928026497,55.49559478389662,sirjan,66.49,19,0,3.4
34.49769573834507,32.76353561520434,ypsonas,77.07,44,0,3.36
42.456764459886514,72.38243883444619,talas,57.07,45,0,2.42
4.98805176039954,8.811646834679847,calabar,72.64,97,97,3.53
22.03944065669286,97.45473453258073,lashio,70.97,98,87,1.19
51.639460829611686,135.86671995713655,berezovyy,67.3,46,97,2.3
16.210710869401492,22.92083908844222,biltine,75.09,83,100,19.62
64.45184510580702,73.4457507177064,muravlenko,49.84,82,0,13
39.280942823051376,146.36044557499642,nemuro,53.6,100,75,14.99
62.77726886304538,31.613115671078965,suoyarvi,46.38,85,66,5.17
29.447593803464468,76.22555719686684,uchana,79.61,83,96,14.7
67.5838605954858,148.97827055920104,zyryanka,71.24,43,1,15.3
46.53723154485544,35.1524188701258,yakymivka,66.86,59,0,5.48
38.65187908851184,19.678572307981064,perivolion,70.29,77,0,2.75
12.83662455681817,51.24971410974936,bereda,65.66,77,90,6.93
19.75764123834265,29.64047290560485,marawi,84.99,59,98,7
6.07648936008594,4.211540916635272,epe,59.13,87,0,1.12
18.773597778873725,82.03324649965066,jagdalpur,70.59,93,100,8.05
6.117814364967467,21.080877537200656,ippy,65.89,97,48,1.5
58.10316746964047,9.903021103626774,hirtshals,55.99,97,83,2.91
51.566281934155704,42.31023728801284,borisoglebsk,64.99,73,98,1.99
8.20542127343922,42.937257106202104,jijiga,59.74,84,49,12.73
58.97678550806081,33.43103111469831,nebolchi,57.25,99,100,3.44
45.83908134382673,10.069163790469144,darfo,70.54,94,0,5.82
63.6228207187069,69.77519889367744,nadym,50.66,88,34,14.36
17.10989861138178,81.42769758181248,tadepallegudem,75.83,88,62,7.43
69.26663365159823,137.68159383096005,ust-kuyga,60.64,67,1,12.06
51.12727609102552,75.34218383084047,ekibastuz,63.52,48,88,7.54
62.681670733079315,128.7516327586018,namtsy,62.6,63,1,6.71
3.7538884669976493,43.10460010263329,wajid,72.8,66,75,19.8
56.719966308155854,92.57286093509552,yemelyanovo,62.6,93,0,1.52
47.75810291809657,36.994807766200076,blagodatnoye,63,89,41,7
62.320270164301505,63.57007906008989,agirish,50.5,78,90,8.86
31.33502051959357,59.00747789666326,birjand,75.2,26,0,20.8
50.785163987854204,69.72856546108689,alekseyevka,62.6,88,40,4.47
63.1239166488718,93.53156993779787,severo-yeniseyskiy,61.5,85,100,0.98
54.402157758563376,103.3514703992297,ust-uda,60.26,75,72,1.97
8.457006413217135,30.318042033840968,ler,55.69,93,90,9.17
6.3135092983641625,81.06515483975436,hambantota,73.4,94,75,12.75
39.26714539680303,98.335116658255,jiuquan,75.4,18,55,9.55
51.38883964968572,32.99859844723394,baturyn,60.91,94,0,10.65
48.607628101758316,99.89867073018638,moron,82.88,77,32,4.59
67.46955670874988,62.811631400334214,zapolyarnyy,42.8,87,90,11.41
59.278697200911765,63.27678207244405,gari,50.09,96,98,7.07
43.34933229647782,2.328064866522157,carcassonne,75.65,88,0,10.29
36.47650751501974,69.51150084204572,taloqan,72.82,23,0,3.13
64.37500787927611,107.09259685799289,yerbogachen,65.68,59,0,8.05
51.99632614188933,38.50584065753226,terbuny,62.53,91,77,13.47
30.975851315192276,136.6576265408317,shingu,84.2,74,40,3.36
20.46868820118038,108.76398889048045,beihai,83.23,83,20,6.71
32.546284167567364,110.03221902778085,shiyan,74.95,85,46,0.76
22.306959047598035,103.04857711496744,lao cai,68.36,93,100,3.51
56.14357954754397,159.63774832632544,esso,51.67,66,99,6.4
2.437458183297011,114.41672536119565,kapit,75.72,80,100,1.57
52.82153331447125,136.4282623151829,imeni poliny osipenko,67.03,52,98,3.18
54.62061094988309,78.41967915779738,zdvinsk,56.6,70,98,6.78
26.333783474839315,106.47554295642432,guiyang,73.4,83,0,4.47
22.315974130068017,106.8266512374148,lang son,77.77,92,98,1.48
34.062614855046135,133.41473129832127,niihama,82.9,83,75,8.05
27.055980193271132,35.68202144283228,tabuk,65.78,97,100,7.63
56.395433021480706,22.89942802536215,auce,53.96,97,11,5.46
43.00192865762722,70.12941752093836,karatau,69.01,86,0,13.13
61.58418339257721,47.0936900581299,koryazhma,42.8,96,12,2.84
32.86547881050272,49.85399947809754,fereydunshahr,60.62,26,15,8.34
6.531143823988699,9.482196685928312,wum,63.52,97,84,2.46
59.31593561944567,87.66139671861137,teguldet,59.11,95,17,1.36
2.686792084820314,30.558132554233563,arua,62.02,97,71,2.82
55.99719388530561,72.47667378455465,tyukalinsk,46.92,94,22,7.05
14.815934027398638,8.977034590355776,tanout,81.89,63,50,16.8
48.01540125427479,79.96638997375346,ayagoz,64.97,63,16,11.43
28.573842384476542,96.57753165430672,tezu,73.97,96,99,2.39
2.720009720804095,76.02700547901495,muli,76.55,88,38,2.26
64.12749307334212,23.80184434833602,kokkola,54.25,93,0,5.82
47.602353092226295,92.4196618040235,ulaangom,68.61,56,0,0.13
55.34550827587179,44.046252036367065,shatki,60.15,95,100,11.12
59.700563267279506,118.90972677289487,suntar,66.58,61,0,3.94
1.1239192657085573,127.63952146638327,ternate,80.62,83,90,6.93
44.68306583731491,52.573461980003565,shetpe,73.97,31,0,7.7
54.61387259633161,54.57472378508354,buzdyak,50.27,91,19,2.71
40.65403259297935,137.35763226035354,oga,50.09,100,25,2.24
26.812448594844824,29.88907162983507,abnub,77,50,0,8.05
54.317794137443364,64.077763729732,tselinnoye,69.58,64,0,4.68
35.07878910593938,110.1502662748785,yuncheng,75.2,83,100,10.11
45.59840836693432,16.13410672567308,velika gorica,68.09,93,66,2.04
57.22957067169537,24.98182221696334,ligatne,57.51,97,94,1.99
37.590639254396145,63.43126400696621,sayat,78.8,22,0,20.8
51.02251424650553,12.967162380349524,mittweida,61.5,72,47,2.24
62.217681556343706,153.7192535819286,seymchan,64.56,56,13,5.95
60.619124161154275,50.54709699287608,koygorodok,40.17,93,0,2.04
43.25595913610299,29.304913628274825,sabla,80.99,72,100,12.53
50.35743569597066,19.89248887830468,wolbrom,62.02,87,0,2.24
38.587026269343156,102.48073355891037,jinchang,65.77,36,0,7.2
60.063936023906315,33.43950916681749,tikhvin,54.86,97,100,4.88
59.96414706784095,27.409235568554827,toila,63.14,79,100,9.8
44.9869288513584,2.608136836302948,aurillac,69.84,82,0,6.93
66.12250444792626,91.00890841366973,svetlogorsk,50,100,40,4.47
62.00228383099745,138.44268665108467,solnechnyy,66.59,56,92,3.71
50.29035051983789,11.605842209200269,naila,55.76,69,41,4.25
67.1565305647383,8.364063797704198,sistranda,55.51,93,90,9.17
22.164430332685313,122.34197311245714,taitung,87.8,66,75,4.7
6.008170047830897,87.38651286879225,kalmunai,74.77,86,100,1.52
43.26804775926082,65.99903015714007,shieli,69.78,33,0,13.78
54.921895436249415,37.35413352966853,serpukhov,62.6,88,75,17.9
25.35145389181188,57.14744075002126,sharjah,92.26,75,5,8.05
43.62075014317742,68.535088986015,kentau,70.01,26,0,19.04
39.26253783789544,49.23318914221962,hasanabad,74.66,43,20,17.22
44.02693010600952,8.534826220778866,finale ligure,72.59,83,0,5.82
6.80307835532729,7.017681117582382,aku,68.43,96,78,3.04
18.76815518768901,98.42483653588675,chiang mai,81.36,83,75,3.83
38.992463663065564,140.0962628597767,yuza,83.21,79,75,13.87
49.61268312739636,119.6868449640391,hailar,60.4,85,87,12.97
46.00905358699319,88.94404934824803,altay,59.54,45,0,3.65
6.969684105006935,6.791751599103399,idah,72.55,95,84,2.44
61.849686651168376,51.79388114180772,kortkeros,48.2,100,90,2.24
14.49068284747148,10.41246136254965,goure,80.54,68,74,16.55
20.418160690796828,97.28791662470401,taunggyi,69.01,96,98,3.71
57.209745920327016,65.41176338871824,moskovskiy,63.97,88,75,15.66
21.656774225151665,51.177592925314464,abu samrah,68.41,70,0,11.5
43.8498896804377,24.976033439461773,putineiu,73,75,1,3.8
3.8735806932969807,70.79311166109183,mahibadhoo,84.04,76,100,16.73
6.311006361402852,32.49787852735247,juba,57.72,93,40,7.18
4.1672991952559215,110.72675945880104,sibu,76.01,78,75,3.36
46.07763093220494,42.86016982919378,bolshaya dzhalga,67.26,44,0,6.71
54.647470139491915,96.78946780452445,tinskoy,64.34,71,91,3.89
9.242618343613517,2.4248811136365056,beterou,70.82,95,94,4.12
55.56560248254867,88.72799398131527,goryachegorsk,59.2,92,35,1.03
27.976741895390933,83.49253180223477,tansen,67.58,94,86,3.18
65.56444963390571,26.86415900498615,muhos,47.07,87,100,4.7
52.91114178749388,46.86272398093997,neverkino,62.4,95,98,9.26
34.686555061254076,137.2650258796458,tahara,87.1,79,20,4.7
47.92083481343391,140.03999669882964,sovetskaya gavan,64.33,62,71,8.32
55.69346702581131,25.419892603245614,utena,54.01,98,56,7.31
31.27307413214997,80.32123133154688,joshimath,56.68,95,100,2.35
0.7309331680132181,100.43286297838436,balaipungut,74.15,89,86,2.82
55.05245828185865,87.09118898052981,zelenogorskiy,59,100,40,4.47
26.635410118795445,57.604675769225274,minab,91.4,66,0,4.7
1.6692362048491527,13.117734787984238,makokou,67.51,95,92,3.24
36.40226713648269,31.041618850712794,serik,74.52,43,0,5.57
37.71635955750306,62.223906998141395,murgab,77,23,0,11.41
1.8150330904746004,135.29012408282057,manokwari,78.87,71,17,5.77
57.40531030389806,106.6655302435221,markova,55.62,100,90,4.47
8.225944642347692,118.71640306426656,iraray,80.35,79,100,11.63
16.376901437570655,3.0441503449344,filingue,85.49,53,22,10.45
11.119372026810339,4.186823295290907,gaya,78.8,94,75,6.93
51.84949839386856,141.64210175875135,lazarev,54.55,84,56,12.66
